OA11CD,LSOA11CD,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E00042185,E01008317,332,2,2,1,8,6,4,8,3,6,2,6,2,10,6,7,3,3,3,4,6,4,3,0,3,3,2,3,2,1,7,6,2,0,5,3,4,4,1,2,1,7,5,8,6,4,2,7,8,6,7,8,2,9,5,5,4,5,7,5,8,8,4,1,4,3,4,1,2,3,1,0,2,3,2,2,1,2,1,4,0,1,2,2,1,3,1,0,2,2,0,4
E00042209,E01008317,164,6,5,1,1,2,0,2,1,3,3,0,1,3,2,3,2,1,0,2,1,4,1,0,2,0,0,0,1,3,1,2,2,2,3,0,1,4,7,4,3,1,2,3,5,4,2,0,1,3,2,1,5,1,3,2,1,2,1,5,1,0,2,2,0,2,1,1,0,0,1,1,0,0,3,0,2,0,2,4,2,1,1,0,2,4,1,1,1,1,2,3
E00042210,E01008317,338,3,7,8,10,7,8,3,2,4,3,4,6,5,6,7,5,8,2,4,3,4,4,4,5,3,5,2,4,0,2,4,4,4,4,4,1,3,5,2,13,4,10,4,9,4,3,8,4,7,4,2,3,7,6,6,4,4,6,4,4,4,4,4,2,1,3,0,0,1,1,2,1,1,1,0,0,1,1,3,0,0,2,0,3,1,3,3,2,1,4,4
E00042217,E01008317,336,1,4,5,6,1,5,6,3,6,3,3,5,4,9,3,1,2,1,3,2,6,6,1,4,1,3,7,1,4,1,3,7,8,9,7,8,5,4,4,1,4,6,4,5,9,2,3,1,1,6,3,4,4,7,6,4,2,6,6,2,6,4,6,5,4,3,2,4,5,3,4,2,3,1,1,0,1,4,3,2,4,0,1,3,0,0,4,1,3,4,5
E00042223,E01008317,303,4,4,14,2,4,6,6,2,5,5,2,6,4,1,3,4,1,6,4,2,1,0,4,0,2,3,2,2,1,1,3,3,5,3,7,4,7,2,3,5,3,8,6,7,7,2,1,3,1,10,6,5,7,5,3,3,5,8,5,3,3,2,2,3,3,5,5,3,3,1,2,2,3,2,3,1,4,0,1,1,1,1,5,0,0,1,0,2,0,1,2
E00042188,E01008318,340,7,8,7,4,5,5,5,4,6,3,4,4,2,3,4,1,2,5,5,5,7,6,8,7,3,2,1,3,5,8,7,5,9,8,5,5,5,3,1,3,3,5,4,2,4,4,9,6,8,4,4,1,5,3,1,5,4,4,4,9,5,2,6,8,1,1,4,3,4,4,1,2,6,3,0,1,2,3,1,1,0,0,1,1,0,0,0,0,0,0,1
E00042193,E01008318,341,1,2,3,3,9,6,4,5,3,6,2,2,2,4,3,4,6,7,2,5,5,7,8,2,9,7,4,7,4,7,7,6,9,6,6,6,6,7,2,4,8,2,2,5,2,6,6,2,3,4,7,3,3,1,3,5,4,9,9,5,4,3,2,1,6,2,0,1,1,0,0,2,2,5,3,0,0,2,0,4,0,1,0,3,2,1,2,2,1,0,4
E00042194,E01008318,348,5,1,10,3,5,5,5,3,4,4,6,3,3,8,4,5,1,4,7,3,4,4,6,5,5,4,7,3,4,4,3,7,4,5,8,3,3,7,6,2,5,4,4,2,4,5,4,3,5,4,1,8,4,6,2,9,3,4,6,7,4,3,7,3,3,2,6,5,5,8,1,2,1,0,0,1,2,0,3,1,3,0,1,2,0,1,6,2,0,1,2
E00042226,E01008318,147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,1,2,0,0,0,0,1,0,1,0,0,1,2,0,1,4,1,3,3,4,2,2,3,4,3,10,3,5,6,8,4,6,4,4,2,2,3,5,5,3,4,4,4,1,5,1,2,4,4
E00042227,E01008318,245,2,2,5,0,5,1,1,5,2,3,1,2,2,5,2,1,2,2,4,3,5,2,4,4,4,3,3,2,5,6,3,6,5,2,5,4,6,3,3,5,6,2,1,2,0,3,2,2,2,2,8,5,4,3,5,3,7,8,4,3,6,2,3,3,6,1,0,1,0,2,1,2,1,1,1,1,1,0,1,2,1,0,0,0,0,2,1,2,1,0,1
E00042180,E01008319,525,5,6,7,10,10,7,6,10,9,7,12,9,10,7,7,10,4,3,10,2,3,5,3,2,4,4,6,5,3,5,6,8,6,6,10,4,3,7,9,11,10,13,5,16,11,13,8,9,12,9,12,6,12,9,10,3,4,4,4,9,6,4,11,5,3,3,6,3,5,4,5,7,0,4,0,2,5,0,1,3,2,2,1,0,1,0,0,0,0,0,2
E00042208,E01008319,233,0,0,2,1,3,2,2,2,0,1,1,2,2,5,2,5,3,3,1,4,2,0,1,0,1,4,2,2,2,1,1,1,2,1,1,4,3,2,1,0,3,1,3,1,4,1,3,0,1,1,0,4,6,2,1,1,1,5,4,8,5,6,5,9,6,5,6,7,7,5,4,3,5,2,0,0,2,5,2,2,5,3,1,0,3,4,0,2,0,2,5
E00042213,E01008319,459,6,6,4,7,8,8,9,3,11,6,5,9,6,9,10,7,9,11,10,4,3,5,2,4,4,6,2,4,3,3,5,6,3,2,0,4,4,8,6,11,9,8,11,6,13,9,12,8,8,13,8,11,8,5,9,14,6,7,3,2,2,2,5,0,5,3,3,3,4,4,4,4,3,1,2,1,1,1,0,0,0,1,0,2,0,0,0,1,0,0,4
E00042220,E01008319,341,1,5,3,1,3,0,3,2,3,2,3,3,2,3,4,4,7,6,5,6,8,6,6,3,6,2,0,2,5,2,3,4,7,3,5,6,4,1,3,6,5,2,5,6,0,4,5,6,7,7,7,7,9,11,13,3,9,8,8,10,4,13,5,5,5,3,4,1,5,2,0,1,1,2,3,0,1,0,2,1,1,0,0,0,0,0,1,1,0,0,0
E00042224,E01008319,279,1,1,3,1,6,2,3,3,1,5,4,3,2,3,4,5,3,2,7,3,2,5,3,4,1,8,2,5,3,4,5,4,2,2,6,3,0,2,2,4,4,5,3,4,7,3,5,7,2,5,3,7,8,10,7,10,6,5,4,5,7,2,2,1,3,3,1,2,2,2,2,3,1,0,2,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1
E00042190,E01008320,343,5,7,3,2,6,2,4,5,4,4,3,4,6,4,1,2,5,5,6,5,2,5,7,2,5,3,6,1,5,2,1,0,2,4,4,1,3,5,4,3,4,2,4,8,3,2,2,2,6,8,3,8,7,9,8,3,5,4,1,5,8,7,4,8,3,7,3,2,6,5,2,4,3,2,0,2,1,5,3,4,4,1,1,2,3,1,1,2,2,1,4
E00042197,E01008320,257,1,1,4,2,1,1,3,1,1,2,2,4,1,4,2,6,4,7,3,3,5,2,1,2,7,3,4,1,2,3,2,0,1,4,3,2,1,3,1,1,3,4,1,7,2,0,7,4,5,6,5,6,4,3,3,3,4,3,2,2,4,4,4,6,4,3,6,7,2,7,4,1,0,0,3,2,1,0,2,0,1,4,4,1,1,1,3,0,3,4,0
E00042199,E01008320,344,3,4,4,4,5,6,7,6,3,4,3,4,4,4,2,1,5,2,4,6,1,2,3,3,3,4,4,10,9,3,6,4,7,3,9,6,7,5,1,4,6,3,6,5,3,6,6,3,6,5,2,2,3,3,5,3,5,5,9,4,1,5,6,7,6,3,4,5,8,2,1,1,2,3,2,3,3,1,1,2,2,2,1,2,1,1,1,0,0,0,3
E00042200,E01008320,306,2,5,3,5,2,2,5,2,5,3,2,6,4,4,0,2,3,5,3,5,4,6,3,5,2,4,5,2,3,4,3,5,3,5,4,3,4,1,6,2,3,6,2,1,5,3,5,7,4,7,5,2,5,7,4,7,5,3,5,5,4,2,8,3,5,4,4,4,1,1,2,1,1,1,1,1,3,2,1,3,2,1,2,3,3,1,0,1,1,0,7
E00042206,E01008320,299,2,9,3,1,8,3,3,1,2,2,5,1,2,4,3,3,4,4,3,3,2,4,4,1,5,6,5,5,4,8,5,6,6,9,3,4,4,4,4,1,4,1,4,3,5,0,2,1,4,7,4,6,6,5,2,5,2,7,2,5,5,5,4,2,4,3,1,3,5,3,0,2,2,3,2,2,1,4,3,0,0,1,2,1,0,3,1,1,2,0,3
E00042189,E01008321,280,4,3,4,1,3,4,1,3,3,3,1,1,0,1,0,4,0,2,4,0,1,1,2,4,2,4,9,6,9,10,8,6,8,6,6,7,3,5,4,2,1,5,3,4,2,4,1,1,4,4,3,2,3,2,4,4,4,5,6,3,2,1,8,0,3,3,3,7,3,3,1,2,1,2,0,0,0,2,0,2,0,2,0,0,1,6,3,3,1,2,9
E00042198,E01008321,255,4,3,2,1,3,4,4,4,5,2,3,5,2,3,2,2,3,2,2,3,6,1,1,3,4,2,2,1,7,3,4,2,1,4,4,6,4,4,1,3,5,3,5,5,6,3,3,2,3,2,2,3,3,5,5,5,3,1,2,0,2,1,4,3,2,2,4,1,2,3,0,1,3,2,1,3,1,6,3,2,1,3,1,0,0,0,3,7,2,0,4
E00042201,E01008321,316,5,1,4,5,4,6,5,4,1,6,5,4,6,2,5,3,4,4,5,4,4,2,4,5,0,6,2,0,6,1,1,1,3,4,6,5,4,4,3,7,3,3,1,1,5,6,3,8,3,8,4,5,6,2,1,9,4,8,5,1,3,1,4,4,7,9,8,1,3,5,4,3,1,1,0,0,3,1,0,1,3,1,0,1,2,3,2,2,1,2,3
E00042202,E01008321,323,5,1,3,4,4,8,3,3,4,4,3,3,7,4,6,4,2,2,4,1,3,2,0,1,6,4,5,6,2,7,5,0,4,3,4,0,5,5,5,1,2,2,2,3,3,3,5,4,2,4,3,3,3,7,4,6,3,6,4,9,8,9,12,4,9,4,5,5,2,8,1,5,1,2,2,6,3,2,0,0,4,3,0,3,1,0,1,1,0,0,1
E00042207,E01008321,324,4,7,1,3,6,3,8,5,4,4,4,2,1,1,4,1,3,3,5,3,5,3,3,4,4,7,4,5,5,12,4,9,5,3,6,6,6,6,3,1,5,4,2,2,7,2,3,3,2,7,7,5,4,6,7,5,2,9,2,8,6,4,5,1,3,4,2,4,2,1,1,1,0,2,3,4,2,2,1,2,0,0,1,1,0,1,0,2,0,1,3
E00042211,E01008321,267,0,1,5,1,4,3,1,4,0,1,2,3,4,6,2,4,6,2,3,1,3,3,5,4,2,2,1,8,6,3,1,2,0,5,2,1,0,1,3,4,4,4,1,5,2,1,6,3,4,0,6,3,3,7,6,5,2,3,8,2,3,1,5,3,2,1,5,7,3,1,1,1,6,1,0,1,2,6,1,2,3,2,3,2,0,1,2,2,1,2,13
E00042205,E01008322,306,3,3,3,1,1,8,5,7,2,7,3,4,4,3,2,5,6,2,4,5,2,2,5,1,4,4,5,4,5,2,8,4,2,3,4,3,4,5,2,4,5,5,4,3,4,1,7,5,7,4,5,6,5,7,1,5,6,5,4,6,7,3,2,6,2,3,3,4,3,2,0,2,3,2,0,0,1,1,0,1,0,1,1,1,2,2,3,1,2,1,1
E00042212,E01008322,297,4,5,1,2,2,7,2,3,5,6,8,6,6,2,3,7,1,3,2,4,2,2,1,1,4,2,3,4,4,0,5,2,4,7,1,3,3,4,5,3,5,5,4,5,9,5,1,4,4,3,8,1,6,7,2,5,5,11,1,1,3,3,3,4,4,9,3,2,8,4,0,3,0,1,1,1,0,3,2,0,0,1,2,3,3,1,0,1,0,0,1
E00042214,E01008322,288,3,1,4,4,4,4,3,9,5,2,3,5,5,4,3,3,1,3,2,3,3,3,3,1,3,8,3,1,4,1,2,4,4,2,4,3,4,7,3,7,3,5,2,5,4,4,2,7,3,3,5,3,2,9,4,2,2,5,5,9,0,2,5,1,1,4,4,7,4,1,1,3,2,2,2,1,2,1,3,2,3,0,0,1,0,1,0,0,1,4,5
E00042215,E01008322,308,1,3,0,2,1,7,2,8,3,2,6,0,2,5,8,1,2,5,3,6,6,5,2,1,3,1,6,5,5,7,2,2,3,7,4,7,1,2,4,3,2,4,4,2,7,5,4,2,5,4,6,1,5,6,5,2,5,2,9,7,8,9,4,3,9,2,4,7,2,3,0,4,0,0,1,2,2,1,2,0,1,3,2,0,6,1,1,0,1,0,0
E00042219,E01008322,313,1,3,5,4,2,6,4,5,2,8,4,2,2,3,4,3,4,8,4,4,5,6,3,3,3,0,3,2,0,4,2,5,2,1,3,6,4,2,5,5,2,1,5,4,3,5,5,9,10,6,6,7,4,6,5,5,8,4,7,2,2,2,2,4,3,6,4,6,2,1,0,5,0,2,2,4,2,2,3,1,1,2,1,3,1,5,0,0,0,0,1
E00042179,E01008323,220,1,1,2,2,2,2,0,1,1,0,1,1,0,2,0,0,0,2,4,0,0,0,3,3,5,4,8,5,9,10,5,9,2,4,8,4,8,6,3,4,1,2,2,5,4,2,7,3,4,1,1,3,2,0,2,0,5,2,4,4,0,3,2,1,1,5,1,1,1,2,0,0,0,2,0,1,1,0,2,3,2,3,0,0,1,2,1,1,0,4,4
E00042203,E01008323,267,6,2,1,2,2,1,0,6,5,6,4,2,3,1,6,4,6,7,0,8,7,1,6,1,3,4,1,5,2,3,4,2,6,4,3,2,1,1,3,3,6,3,2,4,3,8,4,6,3,4,4,4,2,3,3,2,4,4,2,0,2,0,0,8,1,4,4,2,2,4,1,3,0,5,2,4,1,0,2,2,0,3,0,3,0,2,1,1,0,1,4
E00042216,E01008323,279,3,1,4,7,6,3,2,3,5,5,0,2,3,0,3,5,0,1,5,3,4,4,5,4,5,2,5,2,11,9,6,7,9,4,3,5,4,4,3,2,4,4,1,2,4,3,4,8,0,3,4,5,3,5,4,1,4,3,2,2,2,6,5,5,1,3,1,2,4,3,0,1,3,2,1,2,2,1,1,0,0,0,2,0,0,0,1,2,0,1,3
E00042221,E01008323,197,5,1,1,4,1,3,0,1,0,3,2,1,0,0,0,0,0,0,3,0,1,3,0,4,2,4,6,5,6,5,7,6,6,14,7,1,3,5,7,4,3,1,2,1,1,6,3,1,5,0,1,0,2,3,2,5,2,1,1,2,4,2,3,3,4,0,4,0,1,1,1,1,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,1,1,1
E00175589,E01008323,344,4,2,6,3,6,6,0,3,8,3,2,4,1,5,2,14,7,3,5,2,11,8,10,11,5,13,5,2,10,7,4,2,5,4,6,6,7,1,4,4,5,4,3,4,4,5,3,1,4,3,3,4,10,4,5,4,4,5,1,2,10,2,3,3,0,1,6,1,7,1,3,2,0,0,0,0,2,1,0,0,0,2,0,2,1,0,0,2,0,2,4
E00175590,E01008323,199,2,2,3,6,3,7,3,4,3,1,1,1,1,0,0,4,0,0,4,4,0,2,0,4,1,4,7,6,2,4,7,7,5,7,6,4,5,5,4,3,2,0,2,5,1,8,7,2,1,0,4,3,0,1,4,1,2,0,0,3,0,4,2,1,1,1,1,3,1,0,2,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
E00042228,E01008324,404,1,6,4,6,5,3,7,3,5,5,2,6,6,2,5,3,6,2,1,6,1,3,4,4,1,4,5,6,3,3,8,4,3,8,2,4,0,3,0,5,3,3,5,1,4,2,4,2,3,2,4,5,9,9,8,8,4,5,5,3,4,5,2,1,6,3,4,6,2,4,2,8,4,5,2,5,6,5,8,3,5,5,5,9,4,6,2,4,9,2,24
E00042246,E01008324,247,5,6,3,4,10,4,4,2,8,2,2,5,2,2,3,2,0,3,4,2,4,2,3,4,3,2,2,3,2,3,7,3,2,2,3,5,0,4,2,1,1,3,1,3,1,3,2,0,3,3,7,3,8,7,6,1,3,1,2,2,3,0,1,3,3,1,3,1,3,3,6,3,2,2,0,1,4,6,1,2,2,1,1,0,0,1,0,0,0,0,4
E00042251,E01008324,373,8,10,7,10,2,15,8,8,6,9,5,9,10,10,9,11,5,5,9,5,3,5,3,0,2,2,3,6,5,4,7,7,4,5,7,6,7,2,7,2,2,5,3,2,2,4,3,4,4,3,2,4,3,4,6,7,7,4,5,3,1,6,1,2,2,2,1,4,3,1,1,1,1,0,1,2,3,0,2,2,2,0,1,0,4,1,1,0,1,2,0
E00042255,E01008324,302,7,4,4,11,1,4,3,6,8,1,3,5,2,3,5,2,1,9,4,4,2,5,3,2,3,4,6,1,5,5,6,2,2,5,6,2,6,3,0,1,3,3,3,4,0,3,1,5,3,3,4,7,5,9,8,7,0,7,2,3,2,2,1,4,2,3,2,1,1,2,1,2,1,2,4,2,2,7,5,1,2,5,4,1,2,1,2,1,0,1,0
E00042238,E01008325,343,3,4,7,7,7,3,3,8,6,11,1,14,6,3,6,7,4,8,6,6,4,6,6,3,4,3,7,4,5,4,4,4,5,6,5,7,4,4,4,2,3,6,3,6,5,3,3,5,8,3,6,1,3,5,1,5,7,0,8,4,2,3,3,0,4,0,6,1,3,2,2,1,2,2,3,2,0,4,2,2,0,0,0,0,0,0,0,3,0,0,0
E00042247,E01008325,158,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,2,0,0,0,1,0,0,1,1,3,0,0,0,0,3,1,2,3,3,2,4,0,1,1,2,0,1,2,2,4,4,0,1,9,4,3,5,6,4,5,7,2,4,5,4,5,7,3,6,3,5,1,3,2,1,11
E00042256,E01008325,303,1,6,6,7,2,1,7,1,3,6,6,8,3,8,5,4,6,0,7,3,4,2,3,2,1,7,3,0,2,0,11,5,8,2,5,5,4,2,3,2,4,2,3,1,5,3,1,4,5,5,7,4,5,3,5,3,6,3,2,6,1,6,2,2,4,4,3,4,3,5,1,2,3,2,3,3,4,2,1,1,2,2,0,1,1,1,0,0,2,0,0
E00042258,E01008325,299,4,2,2,4,4,1,3,5,0,4,1,5,5,2,5,2,6,2,5,3,2,1,4,2,1,6,2,4,2,1,4,1,3,3,4,4,1,5,5,4,4,3,5,4,4,6,1,4,4,4,1,2,2,0,3,4,6,5,1,3,1,2,2,2,5,11,12,9,11,7,3,11,7,5,5,0,2,1,1,2,2,2,2,1,1,0,1,1,0,0,0
E00042261,E01008325,258,6,5,5,3,7,8,1,1,3,1,1,1,2,3,6,0,0,2,1,1,2,1,1,1,1,4,3,3,3,5,2,6,3,4,2,5,5,2,2,3,1,1,3,3,3,2,5,4,2,4,5,5,1,2,2,2,6,2,1,4,1,4,2,2,4,7,3,0,5,1,5,4,4,5,6,0,7,2,6,4,5,1,0,1,1,0,2,0,1,2,0
E00042229,E01008326,266,5,5,1,1,1,4,4,2,2,1,2,1,2,4,1,0,4,1,1,1,5,3,4,3,1,7,3,2,4,4,3,4,4,5,5,3,1,1,3,2,9,7,2,5,2,4,4,4,12,6,3,2,5,6,5,1,6,7,2,5,2,2,2,1,2,2,3,3,7,4,3,3,1,0,3,0,1,3,3,1,1,2,0,3,0,1,1,1,0,1,3
E00042232,E01008326,359,2,5,5,3,9,6,6,4,6,3,2,4,3,2,2,4,9,1,4,10,1,8,5,7,3,8,4,4,4,6,1,3,6,2,3,2,2,4,0,9,4,4,5,1,5,3,4,10,8,8,7,10,5,3,2,7,12,4,6,6,7,5,2,7,1,2,5,7,7,5,1,1,1,1,3,2,2,0,0,2,2,1,4,0,1,0,0,2,1,0,1
E00042234,E01008326,282,7,1,2,1,3,7,2,2,3,5,3,7,2,5,2,4,2,3,6,3,2,4,1,5,3,3,4,3,3,5,1,5,4,3,5,4,2,2,2,8,0,3,3,3,8,5,3,5,3,1,1,9,2,5,9,6,10,6,3,2,5,0,2,2,1,3,1,3,1,2,3,0,0,4,3,0,3,3,2,5,5,3,2,0,0,0,2,0,0,0,1
E00042257,E01008326,267,4,3,3,3,1,1,1,0,0,1,2,3,1,2,3,1,4,2,7,6,5,4,3,3,2,4,2,5,3,1,3,1,1,5,2,1,4,2,0,1,1,4,2,4,5,3,8,5,4,5,5,7,3,4,4,5,5,4,2,2,2,2,3,4,1,4,1,3,0,6,4,1,3,3,2,0,3,4,3,4,10,1,2,3,3,4,3,4,1,0,1
E00042259,E01008326,273,4,3,4,6,3,5,2,4,4,2,1,2,1,6,4,1,3,4,1,4,3,3,6,2,2,3,4,3,3,5,3,5,5,9,1,1,4,3,3,3,3,1,3,3,6,2,2,2,5,10,3,3,9,0,2,2,7,13,7,3,1,0,2,6,3,1,0,1,1,2,2,1,0,4,1,0,2,0,1,3,1,3,3,2,2,3,0,2,2,1,2
E00042230,E01008327,389,7,6,4,10,9,6,5,4,9,5,6,8,6,3,5,7,7,8,7,6,6,4,5,5,5,12,4,4,9,5,2,5,4,5,3,6,4,5,3,3,4,5,4,2,4,4,1,6,2,9,7,9,3,6,3,6,5,4,8,3,6,0,3,0,4,3,4,3,1,5,3,2,1,2,2,3,4,1,3,0,6,4,1,1,0,0,0,0,1,0,4
E00042252,E01008327,198,3,1,4,1,1,0,0,1,0,0,0,1,1,0,2,3,0,2,3,0,1,1,0,1,2,5,5,6,2,1,0,0,0,2,2,1,1,1,2,0,1,0,2,0,0,0,2,2,2,3,2,0,0,3,2,3,8,2,3,1,3,2,1,3,1,3,4,0,2,5,4,1,5,6,2,5,7,4,6,4,5,7,3,5,6,5,3,3,0,1,0
E00042260,E01008327,391,6,5,13,6,11,7,8,9,4,5,9,4,9,7,8,10,7,9,9,9,5,6,5,3,4,8,4,12,4,6,8,5,6,3,5,4,4,4,4,3,4,4,3,4,4,3,9,7,7,3,11,6,5,2,3,3,3,6,1,1,3,4,4,2,1,3,2,2,2,1,3,1,1,3,0,0,1,1,1,0,2,2,3,1,0,0,0,0,0,0,1
E00175599,E01008327,327,8,2,2,6,5,5,5,5,5,4,2,7,2,4,4,4,5,5,8,6,4,3,4,3,2,6,4,4,5,5,1,4,5,5,8,4,8,3,3,7,4,3,4,5,4,1,2,3,4,3,11,5,6,7,4,3,5,5,5,2,2,5,2,3,3,3,0,2,0,1,3,1,0,0,2,3,1,6,4,7,1,0,2,3,1,0,1,0,2,1,0
E00042236,E01008328,217,3,2,2,0,0,0,0,1,2,1,0,3,1,2,3,0,2,1,0,3,0,1,2,2,1,2,2,0,4,2,3,3,2,0,2,2,1,0,0,2,2,0,2,2,1,2,4,3,7,6,7,2,4,2,0,1,2,3,3,8,3,5,3,5,3,2,2,5,5,4,1,2,3,3,3,4,2,5,3,6,7,2,5,3,3,2,4,1,2,0,1
E00042248,E01008328,216,0,1,1,3,2,1,2,5,2,5,3,0,1,1,5,1,1,0,1,2,3,1,1,1,2,0,1,1,0,1,2,1,1,0,3,4,4,2,2,5,0,3,1,1,1,3,1,3,2,3,4,3,2,1,3,5,1,3,5,4,1,2,6,5,7,5,1,3,2,5,2,1,4,5,4,5,7,2,4,6,5,2,3,3,0,1,1,1,0,1,1
E00042249,E01008328,239,1,2,1,2,2,1,0,0,3,4,1,3,3,3,3,1,1,2,3,5,3,2,2,1,2,1,1,0,2,1,1,3,3,0,1,3,3,0,1,4,4,4,5,0,5,4,2,2,5,3,3,3,1,6,3,3,2,0,0,4,7,2,2,2,3,3,2,5,6,4,5,4,4,2,3,6,2,3,6,5,4,5,3,8,0,1,0,3,1,1,3
E00042250,E01008328,239,2,3,0,0,1,4,1,2,1,3,2,5,0,5,0,3,1,3,4,2,2,1,3,1,1,1,3,1,0,0,2,3,2,2,5,2,0,5,1,0,2,2,2,6,5,0,4,6,5,3,4,2,7,2,3,4,4,5,3,3,4,3,3,3,2,1,6,5,3,2,3,2,0,2,4,1,5,2,8,5,11,4,0,2,3,1,2,0,0,1,2
E00042253,E01008328,247,1,0,1,1,3,1,5,3,1,2,6,3,3,3,3,1,1,0,2,1,1,6,3,1,4,2,1,1,3,3,0,1,0,4,2,3,4,1,2,2,2,1,4,2,6,3,4,4,7,3,1,5,3,3,2,3,1,3,4,4,5,5,1,3,3,0,6,3,9,4,3,2,3,0,0,2,5,5,5,7,5,2,3,1,3,2,2,1,1,1,5
E00042233,E01008329,353,4,8,3,3,8,8,4,2,9,7,3,2,3,3,5,5,3,6,7,2,12,3,5,1,2,6,6,3,6,2,4,4,3,3,2,9,5,2,5,3,5,5,3,9,4,2,6,7,2,6,2,9,6,3,4,6,3,3,4,4,1,1,2,0,5,1,4,0,1,2,2,3,2,1,2,3,3,0,4,2,3,3,3,4,0,1,4,4,3,4,11
E00042235,E01008329,301,4,5,4,7,2,2,1,0,4,0,1,2,6,2,6,1,3,1,6,5,9,6,10,3,4,4,4,2,7,7,3,6,6,2,2,2,6,3,0,2,2,0,2,3,4,6,8,4,6,2,10,5,5,3,1,10,3,2,1,8,3,3,1,4,5,2,6,2,3,3,2,1,2,1,0,3,1,2,2,3,1,1,1,1,3,3,2,0,2,0,3
E00042243,E01008329,243,3,2,3,2,0,2,4,1,3,3,1,3,2,4,2,4,3,1,2,1,2,6,0,3,3,2,8,2,2,8,6,4,5,7,4,2,2,4,2,1,3,1,2,5,6,3,1,2,5,6,1,3,7,2,3,5,4,4,2,6,5,3,1,3,3,1,3,1,3,2,1,0,2,1,5,2,1,2,1,2,0,2,0,0,1,1,1,1,0,0,5
E00042244,E01008329,300,1,1,3,4,6,0,2,4,3,1,1,3,2,2,5,3,4,3,3,1,5,3,4,4,4,2,4,5,6,2,4,8,4,1,0,4,1,1,3,4,6,2,3,2,3,7,3,3,4,7,6,4,8,7,6,7,7,8,9,5,3,10,6,1,2,4,7,3,1,2,3,1,0,1,2,4,2,0,1,1,1,2,3,5,1,3,0,1,2,0,0
E00042254,E01008329,249,1,0,1,1,1,1,2,3,2,4,5,1,2,3,3,2,1,4,2,1,0,4,1,4,4,2,3,2,4,2,3,2,4,1,5,0,2,0,1,2,4,1,1,5,3,8,1,0,4,7,6,3,11,5,1,4,6,6,5,7,2,6,6,3,1,1,3,3,5,4,5,3,3,4,3,3,2,4,1,2,1,1,1,1,3,1,1,0,1,0,1
E00042237,E01008330,131,4,3,5,1,1,1,6,1,3,1,6,3,3,1,3,5,1,0,4,2,3,4,5,0,1,1,1,3,2,5,0,1,0,2,3,3,0,0,1,1,0,3,1,2,2,1,2,0,2,2,4,0,3,0,3,3,2,1,0,0,0,1,1,0,0,0,0,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
E00042240,E01008330,290,4,4,6,4,7,5,4,7,5,6,7,3,6,4,3,5,4,5,4,6,3,5,0,4,4,4,4,4,5,2,3,2,7,4,4,7,0,3,2,4,4,3,2,0,5,3,7,3,2,5,4,5,7,1,2,0,1,3,1,4,1,3,1,1,4,4,1,7,5,2,1,1,3,1,1,0,5,2,3,2,2,0,1,0,1,2,1,0,0,2,1
E00042241,E01008330,232,1,4,5,7,2,4,6,3,4,1,2,4,3,4,2,3,3,0,3,4,1,1,0,2,7,3,2,4,1,2,5,1,3,5,4,2,2,5,2,2,2,4,4,2,2,2,1,1,0,5,1,3,1,5,6,2,4,3,1,1,1,3,3,6,1,3,1,1,3,0,1,2,2,1,2,4,1,2,2,2,1,2,1,2,1,0,2,0,0,3,10
E00042242,E01008330,288,5,5,6,3,5,6,6,6,2,6,6,4,6,2,4,5,3,0,6,2,1,2,5,4,1,10,6,1,5,4,2,5,1,5,4,2,2,7,3,6,7,1,4,3,3,3,4,6,1,1,11,4,3,9,3,4,2,7,3,4,3,5,2,5,1,1,5,2,1,1,1,1,3,2,2,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0
E00042245,E01008330,446,2,4,6,7,7,5,5,9,5,6,4,8,3,1,2,6,6,11,7,7,1,1,1,2,3,1,5,8,6,10,6,8,8,6,9,10,6,4,2,8,6,3,4,9,4,5,5,9,4,3,6,5,6,9,5,6,7,5,10,4,8,3,10,2,2,3,6,4,4,7,4,5,11,5,1,3,1,3,4,1,0,2,5,1,4,5,0,2,2,1,6
E00042276,E01008331,332,4,6,5,2,4,7,6,8,10,5,10,2,4,3,5,7,0,4,8,4,4,4,4,4,3,6,9,4,7,9,9,9,10,10,7,8,6,5,9,9,8,10,7,7,8,5,2,5,3,1,1,2,3,4,3,1,2,0,1,1,1,4,2,1,1,0,3,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
